Departure,Return,Departure station id,Departure station name,Return station id,Return station name,Covered distance (m),Duration (sec.)
2021-05-30T20:33:15,2021-05-30T20:58:00,001,Kaivopuisto,042,Haapaniemenkatu,4572,1480
2021-05-30T20:33:14,2021-05-30T20:54:33,056,Luoteisväylä,201,Länsisatamankuja,3965,1275
2021-05-30T20:33:06,2021-05-30T20:39:58,039,Ooppera,041,Ympyrätalo,1750,411
2021-05-30T20:33:02,2021-05-30T20:56:11,107,Tenholantie,044,Sörnäinen (M),5004,1385
2021-05-30T20:33:01,2021-05-30T20:45:55,069,Kalevankatu,052,Heikkilänaukio,3375,769
2021-05-30T20:32:55,2021-05-30T20:46:30,080,Jäähalli,023,Kiasma,2293,810
2021-05-30T20:32:52,2021-05-30T20:46:48,105,Tilkantori,105,Tilkantori,1514,834
2021-05-30T20:32:46,2021-05-30T20:58:30,150,Töölönlahden puisto,076,Olympiastadion,2150,1538
2021-05-30T20:32:46,2021-05-30T21:28:38,055,Puistokaari,595,Westendintie,7032,3347
2021-05-30T20:32:43,2021-05-30T20:43:45,240,Viikin normaalikoulu,239,Viikin tiedepuisto,1619,659
2021-05-30T20:32:36,2021-05-30T20:42:06,005,Sepänkatu,030,Itämerentori,1658,556
2021-05-30T20:32:35,2021-05-30T21:28:05,055,Puistokaari,595,Westendintie,7075,3325
2021-05-30T20:32:33,2021-05-30T20:37:20,069,Kalevankatu,062,Välimerenkatu,1192,282
2021-05-30T20:32:30,2021-05-30T20:40:42,004,Viiskulma,002,Laivasillankatu,1357,488
2021-05-30T20:32:30,2021-05-30T20:38:01,124,Isoisänsilta,121,Vilhonvuorenkatu,1082,327
2021-05-30T20:32:24,2021-05-30T20:48:12,083,Meilahden sairaala,100,Teljäntie,3363,942
2021-05-30T20:32:19,2021-05-30T20:34:56,637,Ruomelantie,639,Itäportti,488,151
2021-05-30T20:32:17,2021-05-30T20:39:51,611,Matinkartanontie,627,Piispansilta,1292,449
2021-05-30T20:32:15,2021-05-30T20:34:57,541,"Aalto-yliopisto (M), Korkeakouluaukio",547,Jämeräntaival,824,158
2021-05-30T20:32:15,2021-05-30T20:54:25,041,Ympyrätalo,065,Hernesaarenranta,5268,1326
2021-05-30T20:31:52,2021-05-30T20:40:38,309,Kaivonkatsojanpuisto,302,Sumukuja,1997,521
2021-05-30T20:31:49,2021-05-30T20:46:58,208,Valimotie,100,Teljäntie,1110,895
2021-05-30T20:31:49,2021-05-30T20:37:56,318,Vuosaaren puistopolku,307,Ulappasilta,1590,362
2021-05-30T20:31:42,2021-05-30T20:39:36,058,Lauttasaarensilta,062,Välimerenkatu,1825,466
2021-05-30T20:31:40,2021-05-30T20:35:50,004,Viiskulma,003,Kapteeninpuistikko,0,246
2021-05-30T20:31:39,2021-05-30T20:52:38,047,Vanha Kauppahalli,076,Olympiastadion,3228,1258
2021-05-30T20:31:31,2021-05-30T20:39:15,022,Rautatientori / länsi,063,Jätkäsaarenlaituri,1982,463
2021-05-30T20:31:30,2021-05-30T20:45:40,275,Itäkeskus (M),280,Puotilan ostoskeskus,2405,833
2021-05-30T20:31:30,2021-05-30T20:35:31,033,Kauppakorkeakoulu,069,Kalevankatu,741,236
2021-05-30T20:31:27,2021-05-30T20:39:25,058,Lauttasaarensilta,062,Välimerenkatu,1898,474
2021-05-30T20:31:22,2021-05-30T20:32:21,150,Töölönlahden puisto,150,Töölönlahden puisto,4,53
2021-05-30T20:31:17,2021-05-30T20:49:38,142,Koskelantie,104,Kriikunakuja,3465,1096
2021-05-30T20:31:13,2021-05-30T20:39:14,022,Rautatientori / länsi,063,Jätkäsaarenlaituri,1897,475
2021-05-30T20:31:13,2021-05-30T20:33:02,113,Pasilan asema,113,Pasilan asema,1,110
2021-05-30T20:31:09,2021-05-30T20:40:37,022,Rautatientori / länsi,046,Diakoniapuisto,2586,569
2021-05-30T20:31:07,2021-05-30T20:37:48,002,Laivasillankatu,067,Perämiehenkatu,1515,400
2021-05-30T20:31:07,2021-05-30T20:36:50,110,Maistraatintori,110,Maistraatintori,0,341
2021-05-30T20:31:05,2021-05-30T20:41:07,091,Seurasaari,086,Kuusitie,1492,598
2021-05-30T20:30:56,2021-05-30T20:52:33,105,Tilkantori,149,Toinen linja,4513,1295
2021-05-30T20:30:56,2021-05-30T20:49:39,040,Hakaniemi (M),122,Lintulahdenkatu,3083,1121
2021-05-30T20:30:55,2021-05-30T20:37:13,040,Hakaniemi (M),015,Ritarikatu,1070,373
2021-05-30T20:30:48,2021-05-30T20:37:16,040,Hakaniemi (M),015,Ritarikatu,1088,383
2021-05-30T20:30:40,2021-05-30T20:49:43,040,Hakaniemi (M),122,Lintulahdenkatu,3087,1142
2021-05-30T20:30:38,2021-05-30T20:54:33,092,Saunalahdentie,201,Länsisatamankuja,5789,1430
2021-05-30T20:30:37,2021-05-30T20:54:52,044,Sörnäinen (M),118,Fleminginkatu,656,251
2021-05-30T20:30:31,2021-05-30T20:54:19,325,Mellunmäki (M),336,Kivikonlaita,3826,1424
2021-05-30T20:30:25,2021-05-30T20:46:08,348,Siltamäki,358,Syystie,2897,942
2021-05-30T20:30:24,2021-05-30T20:51:20,701,Gallen-Kallelan tie,082,Töölöntulli,4538,1254
2021-05-30T20:30:21,2021-05-30T20:47:57,071,Hietaniemenkatu,113,Pasilan asema,3802,1054
2021-05-30T20:30:16,2021-05-30T20:39:17,082,Töölöntulli,116,Linnanmäki,1645,535
2021-05-30T20:30:16,2021-05-30T20:59:04,241,Agronominkatu,116,Linnanmäki,8027,1718
2021-05-30T20:30:14,2021-05-30T20:38:43,101,Munkkivuoren ostoskeskus,090,Paciuksenkaari,1531,506
2021-05-30T20:30:13,2021-05-30T20:46:03,348,Siltamäki,358,Syystie,3024,949
2021-05-30T20:30:11,2021-05-30T20:43:37,088,Kiskontie,079,Uimastadion,2432,803
2021-05-30T20:30:06,2021-05-30T21:01:09,521,Kulttuuriaukio,525,Mäntyviita,2462,1858
2021-05-30T20:30:04,2021-05-30T20:46:12,080,Jäähalli,008,Vanha kirkkopuisto,3259,962
2021-05-30T20:29:57,2021-05-30T20:47:43,731,Leppävaarankäytävä,711,Kirjurinkuja,3567,1061
2021-05-30T20:29:48,2021-05-30T20:35:40,126,Kalasatama (M),134,Haukilahdenkatu,1413,347
2021-05-30T20:29:41,2021-05-30T20:47:29,122,Lintulahdenkatu,066,Ehrenströmintie,4106,1063
2021-05-30T20:29:40,2021-05-30T20:49:08,037,Töölönkatu,124,Isoisänsilta,4443,1163
2021-05-30T20:29:39,2021-05-30T20:41:04,118,Fleminginkatu,112,Rautatieläisenkatu,1904,687
2021-05-30T20:29:39,2021-05-30T20:42:41,615,Tiistiläntie,589,Haukilahdenranta,3134,777
2021-05-30T20:29:37,2021-05-30T20:40:21,058,Lauttasaarensilta,071,Hietaniemenkatu,2913,639
2021-05-30T20:29:36,2021-05-30T20:49:12,037,Töölönkatu,124,Isoisänsilta,4584,1175
2021-05-30T20:29:35,2021-05-30T20:47:35,021,Töölönlahdenkatu,112,Rautatieläisenkatu,3602,1077
2021-05-30T20:29:33,2021-05-30T20:37:12,707,Majurinkulma,731,Leppävaarankäytävä,1740,457
2021-05-30T20:29:28,2021-05-30T20:39:31,136,Sofianlehdonkatu,140,Verkatehtaanpuisto,2174,599
2021-05-30T20:29:20,2021-05-30T20:37:20,224,Vesakkotie,226,Lepolantie,1506,476
2021-05-30T20:29:20,2021-05-30T20:37:31,224,Vesakkotie,226,Lepolantie,1504,487
2021-05-30T20:29:17,2021-05-30T20:49:56,603,Matinlahdenranta,645,Piispankallio,2842,1234
2021-05-30T20:29:15,2021-05-30T20:57:15,226,Lepolantie,354,Saniaiskuja,6826,1675
2021-05-30T20:29:15,2021-05-30T20:39:55,124,Isoisänsilta,122,Lintulahdenkatu,1276,636
2021-05-30T20:29:08,2021-05-30T20:41:22,078,Messeniuksenkatu,104,Kriikunakuja,2766,729
2021-05-30T20:29:05,2021-05-30T20:34:45,114,Ratapihantie,118,Fleminginkatu,1157,337
2021-05-30T20:29:01,2021-05-30T20:57:05,226,Lepolantie,354,Saniaiskuja,6834,1679
2021-05-30T20:28:53,2021-05-30T20:37:00,131,Elimäenkatu,046,Diakoniapuisto,1370,483
2021-05-30T20:28:53,2021-05-30T20:44:23,080,Jäähalli,111,Esterinportti,1560,928
2021-05-30T20:28:47,2021-05-30T20:47:07,021,Töölönlahdenkatu,112,Rautatieläisenkatu,3606,1096
2021-05-30T20:28:41,2021-05-30T20:45:14,127,Teurastamo,116,Linnanmäki,2672,993
2021-05-30T20:28:39,2021-05-30T20:54:14,217,Marttila,078,Messeniuksenkatu,6197,1532
2021-05-30T20:28:31,2021-05-30T20:52:38,079,Uimastadion,039,Ooppera,1427,1442
2021-05-30T20:28:29,2021-05-30T20:57:18,079,Uimastadion,207,Vanha Viertotie,4790,1723
2021-05-30T20:28:26,2021-05-30T20:32:35,115,Venttiilikuja,117,Brahen puistikko,712,243
2021-05-30T20:28:26,2021-05-30T20:32:22,229,Käskynhaltijantie,228,Kustaankartano,667,232
2021-05-30T20:28:17,2021-05-30T20:31:34,583,Haukilahdensolmu,581,Niittykumpu (M),804,197
2021-05-30T20:28:15,2021-05-30T20:39:55,083,Meilahden sairaala,098,Ulvilantie,2828,695
2021-05-30T20:28:07,2021-05-30T20:29:20,122,Lintulahdenkatu,122,Lintulahdenkatu,447,69
2021-05-30T20:28:05,2021-05-30T20:51:44,260,Herttoniemi (M),274,Voikukantie,4308,1416
2021-05-30T20:28:03,2021-05-30T20:38:21,201,Länsisatamankuja,072,Eteläinen Hesperiankatu,2604,618
2021-05-30T20:28:02,2021-05-30T20:44:59,127,Teurastamo,116,Linnanmäki,2250,1016
2021-05-30T20:27:59,2021-05-30T20:51:42,260,Herttoniemi (M),274,Voikukantie,4365,1419
2021-05-30T20:27:54,2021-05-30T20:39:40,751,Vallipolku,219,Näyttelijäntie,4139,702
2021-05-30T20:27:51,2021-05-30T20:39:28,218,Pohjois-Haagan asema,218,Pohjois-Haagan asema,1927,693
2021-05-30T20:27:42,2021-05-30T20:27:48,583,Haukilahdensolmu,583,Haukilahdensolmu,0,5
2021-05-30T20:27:39,2021-05-30T20:32:20,089,Tilkanvierto,095,Munkkiniemen aukio,967,276
2021-05-30T20:27:36,2021-05-30T20:47:10,627,Piispansilta,517,Länsituuli,4529,1169
2021-05-30T20:27:26,2021-05-30T20:56:56,231,Siltavoudintie,213,Huopalahden asema,5871,1769
2021-05-30T20:27:23,2021-05-30T20:43:37,040,Hakaniemi (M),037,Töölönkatu,2601,968
2021-05-30T20:27:14,2021-05-30T20:57:18,231,Siltavoudintie,213,Huopalahden asema,5867,1803
2021-05-30T20:27:01,2021-05-30T21:16:56,107,Tenholantie,085,Jalavatie,1484,2990
2021-05-30T20:26:56,2021-05-30T20:33:55,125,Arielinkatu,124,Isoisänsilta,483,414
2021-05-30T20:26:41,2021-05-30T20:33:41,036,Apollonkatu,023,Kiasma,1629,416
2021-05-30T20:26:37,2021-05-30T20:40:41,028,Lastenlehto,053,Heikkiläntie,2693,841
2021-05-30T20:26:29,2021-05-30T20:42:23,531,Keilaranta,056,Luoteisväylä,2932,949
2021-05-30T20:26:18,2021-05-30T20:44:43,063,Jätkäsaarenlaituri,084,Paciuksenkatu,3640,1101
2021-05-30T20:26:17,2021-05-30T20:36:26,541,"Aalto-yliopisto (M), Korkeakouluaukio",525,Mäntyviita,1497,608
2021-05-30T20:25:55,2021-05-30T20:30:21,054,Gyldenintie,055,Puistokaari,942,264
2021-05-30T20:25:55,2021-05-30T20:45:37,063,Jätkäsaarenlaituri,084,Paciuksenkatu,3642,1177
2021-05-30T20:25:55,2021-05-30T20:44:39,063,Jätkäsaarenlaituri,084,Paciuksenkatu,3667,1116
2021-05-30T20:25:49,2021-05-30T20:32:38,031,Marian sairaala,006,Hietalahdentori,1288,398
2021-05-30T20:25:37,2021-05-30T20:36:57,123,Näkinsilta,013,Merisotilaantori,2566,675
2021-05-30T20:25:35,2021-05-30T20:30:29,054,Gyldenintie,055,Puistokaari,971,291
2021-05-30T20:25:34,2021-05-30T20:38:39,032,Eläinmuseo,123,Näkinsilta,6516.67,782
2021-05-30T20:25:27,2021-05-30T20:29:05,731,Leppävaarankäytävä,737,Muurarinkuja,396,211
2021-05-30T20:25:24,2021-05-30T20:40:58,083,Meilahden sairaala,213,Huopalahden asema,3671,929
2021-05-30T20:25:24,2021-05-30T20:29:49,731,Leppävaarankäytävä,737,Muurarinkuja,400,260
2021-05-30T20:25:19,2021-05-30T20:30:44,017,Varsapuistikko,041,Ympyrätalo,876,320
2021-05-30T20:25:15,2021-05-30T20:28:30,305,Kalkkihiekantie,306,Kauppakeskus Columbus,594,190
2021-05-30T20:25:14,2021-05-30T20:50:28,140,Verkatehtaanpuisto,141,Intiankatu,4157,1510
2021-05-30T20:25:10,2021-05-30T20:28:27,006,Hietalahdentori,028,Lastenlehto,469,189
2021-05-30T20:25:08,2021-05-30T20:33:21,202,Merihaka,012,Kanavaranta,1931,489
2021-05-30T20:24:55,2021-05-30T20:36:12,209,Takomotie,711,Kirjurinkuja,3224,675
2021-05-30T20:24:52,2021-05-30T20:49:38,140,Verkatehtaanpuisto,141,Intiankatu,0,1481
2021-05-30T20:24:49,2021-05-30T20:43:37,360,Malmin asema,354,Saniaiskuja,2272,1123
2021-05-30T20:24:48,2021-05-30T20:30:47,071,Hietaniemenkatu,036,Apollonkatu,1061,354
2021-05-30T20:24:47,2021-05-30T20:47:58,018,Porthania,057,Lauttasaaren ostoskeskus,4292,1386
2021-05-30T20:24:42,2021-05-30T20:42:31,021,Töölönlahdenkatu,054,Gyldenintie,4153,1064
2021-05-30T20:24:37,2021-05-30T20:29:00,116,Linnanmäki,079,Uimastadion,998,259
2021-05-30T20:24:36,2021-05-30T20:28:40,116,Linnanmäki,079,Uimastadion,986,239
2021-05-30T20:24:33,2021-05-31T12:07:00,021,Töölönlahdenkatu,021,Töölönlahdenkatu,0,56543
2021-05-30T20:24:30,2021-05-30T20:30:39,111,Esterinportti,110,Maistraatintori,675,367
2021-05-30T20:24:24,2021-05-30T20:35:55,377,Paloheinän maja,226,Lepolantie,2005,689
2021-05-30T20:24:11,2021-05-30T20:36:21,377,Paloheinän maja,226,Lepolantie,1978,729
2021-05-30T20:24:09,2021-05-30T20:35:22,010,Kasarmitori,038,Töölöntori,2652,656
2021-05-30T20:23:54,2021-05-30T20:41:29,261,Asentajanpuisto,286,Mamsellimyllynkatu,2693,1051
2021-05-30T20:23:53,2021-05-30T20:44:31,130,Teollisuuskatu,124,Isoisänsilta,2701,1234
2021-05-30T20:23:48,2021-05-30T20:32:54,202,Merihaka,012,Kanavaranta,1937,542
2021-05-30T20:23:43,2021-05-30T20:39:47,070,Sammonpuistikko,045,Brahen kenttä,3056,958
2021-05-30T20:23:43,2021-05-30T20:35:36,549,Maarinranta,543,Otaranta,2372,708
2021-05-30T20:23:42,2021-05-30T20:32:47,101,Munkkivuoren ostoskeskus,209,Takomotie,1734,546
2021-05-30T20:23:36,2021-05-30T20:28:02,012,Kanavaranta,016,Liisanpuistikko,722,261
2021-05-30T20:23:36,2021-05-30T20:44:38,130,Teollisuuskatu,124,Isoisänsilta,2693,1258
2021-05-30T20:23:35,2021-05-30T20:34:25,103,Vihdintie,217,Marttila,2354,645
2021-05-30T20:23:34,2021-05-30T20:32:56,101,Munkkivuoren ostoskeskus,209,Takomotie,1605,557
2021-05-30T20:23:28,2021-05-30T20:39:50,070,Sammonpuistikko,045,Brahen kenttä,3089,973
2021-05-30T20:23:27,2021-05-30T20:40:25,070,Sammonpuistikko,045,Brahen kenttä,3054,1013
2021-05-30T20:23:26,2021-05-30T20:36:44,529,Keilaniemi (M),597,Linnakepolku,2997,794
2021-05-30T20:23:13,2021-05-30T20:46:54,150,Töölönlahden puisto,124,Isoisänsilta,4474,1418
2021-05-30T20:23:06,2021-05-30T20:32:45,101,Munkkivuoren ostoskeskus,209,Takomotie,1668,574
2021-05-30T20:23:04,2021-05-30T21:09:24,140,Verkatehtaanpuisto,242,Von Daehnin katu,8713,2776
2021-05-30T20:22:59,2021-05-30T20:30:03,631,Friisilänaukio,625,Suomenlahdentie,1558,420
2021-05-30T20:22:57,2021-05-30T20:47:13,003,Kapteeninpuistikko,003,Kapteeninpuistikko,2166,1455
2021-05-30T20:22:53,2021-05-30T20:34:00,073,Kesäkatu,031,Marian sairaala,1561,666
2021-05-30T20:22:52,2021-05-30T20:51:39,161,Eteläesplanadi,005,Sepänkatu,4827,1723
2021-05-30T20:22:48,2021-05-30T20:45:10,042,Haapaniemenkatu,012,Kanavaranta,1952,1337
2021-05-30T20:22:44,2021-05-30T20:31:50,113,Pasilan asema,111,Esterinportti,373,545
2021-05-30T20:22:39,2021-05-30T20:30:00,902,Derby Business Park,701,Gallen-Kallelan tie,1873,439
2021-05-30T20:22:37,2021-05-30T20:28:47,072,Eteläinen Hesperiankatu,074,Rajasaarentie,929,364
2021-05-30T20:22:35,2021-05-30T20:26:40,016,Liisanpuistikko,123,Näkinsilta,778,241
2021-05-30T20:22:30,2021-05-30T20:35:59,094,Laajalahden aukio,711,Kirjurinkuja,3975,805
2021-05-30T20:22:29,2021-05-30T20:51:00,016,Liisanpuistikko,270,Tulisuontie,7906,1707
2021-05-30T20:22:26,2021-05-30T20:45:41,259,Petter Wetterin tie,121,Vilhonvuorenkatu,5539,1394
2021-05-30T20:22:24,2021-05-30T20:31:54,264,Eränkävijäntori,240,Viikin normaalikoulu,3036,565
2021-05-30T20:22:22,2021-05-30T20:32:21,020,Kaisaniemenpuisto,039,Ooppera,2517,595
2021-05-30T20:22:17,2021-05-30T20:51:30,161,Eteläesplanadi,005,Sepänkatu,4977,1635
2021-05-30T20:22:15,2021-05-30T22:02:27,137,Arabian kauppakeskus,142,Koskelantie,6899,6007
2021-05-30T20:22:13,2021-05-30T20:33:33,149,Toinen linja,119,Gebhardinaukio,1656,676
2021-05-30T20:22:12,2021-05-30T20:38:38,016,Liisanpuistikko,001,Kaivopuisto,3011,981
2021-05-30T20:22:12,2021-05-30T20:35:16,125,Arielinkatu,202,Merihaka,1462,783
2021-05-30T20:22:11,2021-05-30T20:32:33,082,Töölöntulli,116,Linnanmäki,1651,618
2021-05-30T20:22:10,2021-05-30T20:25:35,117,Brahen puistikko,046,Diakoniapuisto,392,201
2021-05-30T20:22:04,2021-05-30T20:37:31,274,Voikukantie,258,Abraham Wetterin tie,3636,921
2021-05-30T20:21:59,2021-05-30T20:28:39,011,Unioninkatu,019,Rautatientori / itä,812,395
2021-05-30T20:21:54,2021-05-30T20:29:12,573,Urheilupuisto (M),581,Niittykumpu (M),1231,436
2021-05-30T20:21:54,2021-05-30T20:27:23,118,Fleminginkatu,114,Ratapihantie,1165,324
2021-05-30T20:21:54,2021-05-30T20:29:17,573,Urheilupuisto (M),581,Niittykumpu (M),1229,441
2021-05-30T20:21:46,2021-05-30T20:28:35,011,Unioninkatu,019,Rautatientori / itä,794,404
2021-05-30T20:21:42,2021-05-30T20:35:32,125,Arielinkatu,202,Merihaka,1511,829
2021-05-30T20:21:39,2021-05-30T21:16:19,068,Albertinkatu,009,Erottajan aukio,1162,387
2021-05-30T20:21:38,2021-05-30T20:34:31,149,Toinen linja,031,Marian sairaala,2855,771
2021-05-30T20:21:38,2021-05-30T20:43:01,352,Tapanilan asema,340,Jakomäki,5435,1279
2021-05-30T20:21:36,2021-05-30T20:39:15,201,Länsisatamankuja,048,Mastokatu,3730,1054
2021-05-30T20:21:32,2021-05-30T20:31:19,008,Vanha kirkkopuisto,071,Hietaniemenkatu,2152,582
2021-05-30T20:21:21,2021-05-30T20:43:30,352,Tapanilan asema,340,Jakomäki,5405,1324
2021-05-30T20:21:18,2021-05-30T20:23:43,072,Eteläinen Hesperiankatu,036,Apollonkatu,432,139
2021-05-30T20:21:12,2021-05-30T22:02:29,137,Arabian kauppakeskus,142,Koskelantie,6877,6073
2021-05-30T20:21:08,2021-05-30T20:21:33,025,Narinkka,025,Narinkka,8,20
2021-05-30T20:21:01,2021-05-30T20:40:55,133,Paavalinpuisto,245,Kulosaari (M),3406,1190
2021-05-30T20:20:56,2021-05-30T20:31:20,049,Annankatu,016,Liisanpuistikko,1941,619
2021-05-30T20:20:56,2021-05-30T20:28:22,113,Pasilan asema,132,Hollolantie,1398,442
2021-05-30T20:20:52,2021-05-30T20:34:45,245,Kulosaari (M),087,Kustaankatu,3062,833
2021-05-30T20:20:52,2021-05-30T21:08:37,221,Thalianaukio,133,Paavalinpuisto,8921,2861
2021-05-30T20:20:49,2021-05-30T20:41:10,111,Esterinportti,219,Näyttelijäntie,6258,1217
2021-05-30T20:20:49,2021-05-30T20:25:50,067,Perämiehenkatu,063,Jätkäsaarenlaituri,920,297
2021-05-30T20:20:44,2021-05-30T21:08:56,221,Thalianaukio,133,Paavalinpuisto,8829,2888
2021-05-30T20:20:43,2021-05-30T20:25:33,133,Paavalinpuisto,120,Mäkelänkatu,888,283
2021-05-30T20:20:40,2021-05-31T03:45:19,056,Luoteisväylä,038,Töölöntori,5484,1398
2021-05-30T20:20:39,2021-05-30T20:34:20,050,Melkonkuja,030,Itämerentori,2724,815
2021-05-30T20:20:35,2021-05-30T20:34:05,133,Paavalinpuisto,042,Haapaniemenkatu,1864,805
2021-05-30T20:20:30,2021-05-30T20:39:56,126,Kalasatama (M),114,Ratapihantie,3142,1161
2021-05-30T20:20:30,2021-05-30T20:30:36,039,Ooppera,041,Ympyrätalo,1944,605
2021-05-30T20:20:20,2021-05-30T20:29:25,270,Tulisuontie,258,Abraham Wetterin tie,1705,542
2021-05-30T20:20:14,2021-05-30T20:26:07,101,Munkkivuoren ostoskeskus,106,Korppaanmäentie,1778,351
2021-05-30T20:20:13,2021-05-30T20:29:37,133,Paavalinpuisto,042,Haapaniemenkatu,1850,560
2021-05-30T20:20:13,2021-05-30T20:30:10,627,Piispansilta,587,Hauenkallio,1721,593
2021-05-30T20:20:08,2021-05-30T20:43:12,352,Tapanilan asema,340,Jakomäki,5309,1380
2021-05-30T20:20:06,2021-05-30T20:34:52,581,Niittykumpu (M),627,Piispansilta,1937,468
2021-05-30T20:20:05,2021-05-30T20:25:40,143,Kuikkarinne,055,Puistokaari,459,331
2021-05-30T20:19:58,2021-05-30T20:54:51,132,Hollolantie,004,Viiskulma,5127,2089
2021-05-30T20:19:55,2021-05-30T20:31:41,084,Paciuksenkatu,203,Opastinsilta,2789,703
2021-05-30T20:19:54,2021-05-30T20:24:22,559,Pohjankulma,557,Louhentori,494,264
2021-05-30T20:19:54,2021-05-30T20:23:20,541,"Aalto-yliopisto (M), Korkeakouluaukio",547,Jämeräntaival,502,203
2021-05-30T20:19:52,2021-05-30T20:45:13,124,Isoisänsilta,002,Laivasillankatu,4590,1519
2021-05-30T20:19:51,2021-05-30T20:46:54,124,Isoisänsilta,162,Leppäsuonaukio,6338,1618
2021-05-30T20:19:49,2021-05-30T21:03:31,011,Unioninkatu,228,Kustaankartano,10067,2617
2021-05-30T20:19:47,2021-05-30T20:38:57,767,Ruutikatu,220,Ida Aalbergin tie,5262,1145
2021-05-30T20:19:33,2021-05-30T20:25:52,129,Pernajantie,044,Sörnäinen (M),945,374
2021-05-30T20:19:27,2021-05-30T20:45:07,124,Isoisänsilta,002,Laivasillankatu,4590,1539
2021-05-30T20:19:26,2021-05-30T20:22:58,125,Arielinkatu,124,Isoisänsilta,480,209
2021-05-30T20:19:24,2021-05-30T20:23:48,006,Hietalahdentori,049,Annankatu,855,259
2021-05-30T20:19:20,2021-05-30T20:28:53,026,Kamppi (M),064,Tyynenmerenkatu,1829,570
2021-05-30T20:19:17,2021-05-30T20:31:42,077,Nordenskiöldinaukio,044,Sörnäinen (M),2638,740
2021-05-30T20:19:17,2021-05-30T20:34:57,026,Kamppi (M),062,Välimerenkatu,1882,936
2021-05-30T20:19:13,2021-05-30T20:22:13,082,Töölöntulli,084,Paciuksenkatu,686,175
2021-05-30T20:19:10,2021-05-30T20:30:37,112,Rautatieläisenkatu,044,Sörnäinen (M),2668,683
2021-05-30T20:19:07,2021-05-30T20:46:32,142,Koskelantie,219,Näyttelijäntie,5960,1640
2021-05-30T20:19:06,2021-05-30T21:12:59,140,Verkatehtaanpuisto,140,Verkatehtaanpuisto,957,3228
2021-05-30T20:19:01,2021-05-30T21:12:58,140,Verkatehtaanpuisto,140,Verkatehtaanpuisto,912,3233
2021-05-30T20:18:55,2021-05-30T20:23:17,118,Fleminginkatu,115,Venttiilikuja,790,256
2021-05-30T20:18:51,2021-05-30T20:39:25,106,Korppaanmäentie,009,Erottajan aukio,4808,1228
2021-05-30T20:18:50,2021-05-30T20:38:38,016,Liisanpuistikko,128,Päijänteentie,2820,1184
2021-05-30T20:18:47,2021-05-30T20:25:56,119,Gebhardinaukio,113,Pasilan asema,1601,422
2021-05-30T20:18:41,2021-05-30T20:39:04,106,Korppaanmäentie,009,Erottajan aukio,5056,1221
2021-05-30T20:18:40,2021-05-30T20:37:15,306,Kauppakeskus Columbus,315,Vuosaaren liikuntapuisto,3129,1113
2021-05-30T20:18:38,2021-05-30T20:26:36,727,Ratsutori,707,Majurinkulma,1553,474
2021-05-30T20:18:31,2021-05-30T20:20:01,025,Narinkka,025,Narinkka,6,85
2021-05-30T20:18:28,2021-05-30T20:26:24,727,Ratsutori,707,Majurinkulma,1303,476
2021-05-30T20:18:27,2021-05-30T20:21:19,245,Kulosaari (M),246,Tupasaarentie,596,168
2021-05-30T20:18:26,2021-05-30T20:23:14,033,Kauppakorkeakoulu,021,Töölönlahdenkatu,912,284
2021-05-30T20:18:21,2021-05-30T20:21:35,627,Piispansilta,623,Nelikkotie,530,190
2021-05-30T20:18:15,2021-05-30T20:21:13,627,Piispansilta,623,Nelikkotie,547,178
2021-05-30T20:18:09,2021-05-30T20:31:58,286,Mamsellimyllynkatu,336,Kivikonlaita,2229,825
2021-05-30T20:18:07,2021-05-30T20:39:05,011,Unioninkatu,022,Rautatientori / länsi,1783,1257
2021-05-30T20:18:04,2021-05-30T20:21:28,215,Pitäjänmäen asema,216,Jännetie,430,200
2021-05-30T20:17:59,2021-05-30T20:25:10,046,Diakoniapuisto,022,Rautatientori / länsi,2175,430
2021-05-30T20:17:54,2021-05-30T20:42:27,142,Koskelantie,739,Postipuun koulu,8007,1471
2021-05-30T20:17:42,2021-05-30T20:23:17,243,Mustikkamaa,245,Kulosaari (M),1660,330
2021-05-30T20:17:40,2021-05-30T20:22:24,243,Mustikkamaa,244,Relanderinaukio,904,279
2021-05-30T20:17:37,2021-05-30T20:41:23,031,Marian sairaala,031,Marian sairaala,4173,1422
2021-05-30T20:17:35,2021-05-30T20:24:49,019,Rautatientori / itä,063,Jätkäsaarenlaituri,2060,426
2021-05-30T20:17:30,2021-05-30T20:21:54,243,Mustikkamaa,244,Relanderinaukio,916,259
2021-05-30T20:17:27,2021-05-30T20:22:03,243,Mustikkamaa,244,Relanderinaukio,902,271
2021-05-30T20:17:27,2021-05-30T20:40:49,031,Marian sairaala,031,Marian sairaala,4472,1402
2021-05-30T20:17:27,2021-05-30T20:36:04,243,Mustikkamaa,252,Humalniementie,4941,1115
2021-05-30T20:17:26,2021-05-30T20:31:29,355,Halmetie,361,Huhtakuja,2813,840
2021-05-30T20:17:25,2021-05-30T20:21:19,261,Asentajanpuisto,262,Siilitie (M),1044,233
2021-05-30T20:17:20,2021-05-30T20:33:19,031,Marian sairaala,149,Toinen linja,2885,953
2021-05-30T20:17:16,2021-05-30T20:23:25,243,Mustikkamaa,245,Kulosaari (M),1351,365
2021-05-30T20:17:14,2021-05-30T20:19:32,032,Eläinmuseo,033,Kauppakorkeakoulu,403,137
